Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2801,2801,2026-05-12T00:38:28.983361,2026-03-07T06:53:07.545276,442,[],em_processamento
2802,2802,2026-05-12T00:38:30.254173,2026-03-07T06:58:26.134555,422,[],em_processamento
2803,2803,2026-05-12T00:38:31.507243,2026-03-07T06:58:48.875579,416,[],em_processamento
2804,2804,2026-05-12T00:38:32.921615,2026-03-07T06:59:48.270625,281,[],em_processamento
2805,2805,2026-05-12T00:38:34.010789,2026-03-07T07:01:48.885520,354,[],em_processamento
2806,2806,2026-05-12T00:38:35.115349,2026-03-07T07:02:11.495794,393,[],em_processamento
2807,2807,2026-05-12T00:38:36.318825,2026-03-07T07:03:42.485808,404,[],em_processamento
2808,2808,2026-05-12T00:38:37.699933,2026-03-07T07:07:44.276857,312,[],em_processamento
2809,2809,2026-05-12T00:38:38.835190,2026-03-07T07:07:11.900351,360,[],em_processamento
2810,2810,2026-05-12T00:38:40.011669,2026-03-07T07:10:42.484374,301,[],em_processamento
2811,2811,2026-05-12T00:38:41.089733,2026-03-07T07:13:27.474354,247,[],em_processamento
2812,2812,2026-05-12T00:38:42.246713,2026-03-07T07:17:28.068882,312,[],em_processamento
2813,2813,2026-05-12T00:38:43.730934,2026-03-07T07:20:17.875046,204,[],em_processamento
2814,2814,2026-05-12T00:38:44.781932,2026-03-07T07:24:09.450425,218,[],em_processamento
2815,2815,2026-05-12T00:38:46.010693,2026-03-07T07:25:55.152471,242,[],em_processamento
2816,2816,2026-05-12T00:38:47.049643,2026-03-07T07:28:54.654493,294,[],em_processamento
